unique_id,supplier,location,date_time,day,time,measurement,today,value,units,comments
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,8/13/2017,NA,NA,total usable capacity,8/13/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,8/14/2017,NA,NA,total usable capacity,8/14/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,8/15/2017,NA,NA,total usable capacity,8/15/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,8/16/2017,NA,NA,total usable capacity,8/16/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,8/17/2017,NA,NA,total usable capacity,8/17/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,8/18/2017,NA,NA,total usable capacity,8/18/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,8/19/2017,NA,NA,total usable capacity,8/19/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,8/20/2017,NA,NA,total usable capacity,8/20/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,8/21/2017,NA,NA,total usable capacity,8/21/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,8/22/2017,NA,NA,total usable capacity,8/22/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,8/23/2017,NA,NA,total usable capacity,8/23/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,8/24/2017,NA,NA,total usable capacity,8/24/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,8/25/2017,NA,NA,total usable capacity,8/25/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,8/26/2017,NA,NA,total usable capacity,8/26/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,8/27/2017,NA,NA,total usable capacity,8/27/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,8/28/2017,NA,NA,total usable capacity,8/28/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,8/29/2017,NA,NA,total usable capacity,8/29/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,8/30/2017,NA,NA,total usable capacity,8/30/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,8/31/2017,NA,NA,total usable capacity,8/31/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,9/1/2017,NA,NA,total usable capacity,9/1/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,9/2/2017,NA,NA,total usable capacity,9/2/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,9/3/2017,NA,NA,total usable capacity,9/3/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,9/4/2017,NA,NA,total usable capacity,9/4/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,9/5/2017,NA,NA,total usable capacity,9/5/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,9/6/2017,NA,NA,total usable capacity,9/6/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,9/7/2017,NA,NA,total usable capacity,9/7/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,9/8/2017,NA,NA,total usable capacity,9/8/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,9/9/2017,NA,NA,total usable capacity,9/9/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,9/10/2017,NA,NA,total usable capacity,9/10/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,9/11/2017,NA,NA,total usable capacity,9/11/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,9/12/2017,NA,NA,total usable capacity,9/12/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,9/13/2017,NA,NA,total usable capacity,9/13/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,9/14/2017,NA,NA,total usable capacity,9/14/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,9/15/2017,NA,NA,total usable capacity,9/15/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,9/16/2017,NA,NA,total usable capacity,9/16/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,9/17/2017,NA,NA,total usable capacity,9/17/2017,3.9,BG,NA
WSSC Little Seneca Reservoir total usable capacity,WSSC,Little Seneca Reservoir,9/18/2017,NA,NA,total usable capacity,9/18/2017,3.9,BG,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/1/2017,yesterday,NA,daily average withdrawals,5/2/2017,96.71541667,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/2/2017,yesterday,NA,daily average withdrawals,5/3/2017,87.90333333,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/3/2017,yesterday,NA,daily average withdrawals,5/4/2017,94.05583333,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/4/2017,yesterday,NA,daily average withdrawals,5/5/2017,88.21083333,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/5/2017,yesterday,NA,daily average withdrawals,5/6/2017,79.25416667,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/6/2017,yesterday,NA,daily average withdrawals,5/7/2017,70.41375,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/7/2017,yesterday,NA,daily average withdrawals,5/8/2017,73.36333333,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/8/2017,yesterday,NA,daily average withdrawals,5/9/2017,89.79333333,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/9/2017,yesterday,NA,daily average withdrawals,5/10/2017,79.9275,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/10/2017,yesterday,NA,daily average withdrawals,5/11/2017,97.72166667,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/11/2017,yesterday,NA,daily average withdrawals,5/12/2017,74.76083333,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/12/2017,yesterday,NA,daily average withdrawals,5/13/2017,70.82125,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/13/2017,yesterday,NA,daily average withdrawals,5/14/2017,81.74458333,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/14/2017,yesterday,NA,daily average withdrawals,5/15/2017,77.70583333,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/15/2017,yesterday,NA,daily average withdrawals,5/16/2017,98.61666667,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/16/2017,yesterday,NA,daily average withdrawals,5/17/2017,98.50375,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/17/2017,yesterday,NA,daily average withdrawals,5/18/2017,109.3641667,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/18/2017,yesterday,NA,daily average withdrawals,5/19/2017,115.00625,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/19/2017,yesterday,NA,daily average withdrawals,5/20/2017,96.1525,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/20/2017,yesterday,NA,daily average withdrawals,5/21/2017,87.47791667,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/21/2017,yesterday,NA,daily average withdrawals,5/22/2017,87.73625,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/22/2017,yesterday,NA,daily average withdrawals,5/23/2017,95.06875,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/23/2017,yesterday,NA,daily average withdrawals,5/24/2017,82.13125,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/24/2017,yesterday,NA,daily average withdrawals,5/25/2017,84.72958333,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/25/2017,yesterday,NA,daily average withdrawals,5/26/2017,76.69083333,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/26/2017,yesterday,NA,daily average withdrawals,5/27/2017,77.64208333,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/27/2017,yesterday,NA,daily average withdrawals,5/28/2017,92.85125,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/28/2017,yesterday,NA,daily average withdrawals,5/29/2017,86.53458333,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/29/2017,yesterday,NA,daily average withdrawals,5/30/2017,83.55583333,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/30/2017,yesterday,NA,daily average withdrawals,5/31/2017,86.93,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,5/31/2017,yesterday,NA,daily average withdrawals,6/1/2017,80.36208333,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/1/2017,yesterday,NA,daily average withdrawals,6/2/2017,87.76416667,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/2/2017,yesterday,NA,daily average withdrawals,6/3/2017,103.28125,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/3/2017,yesterday,NA,daily average withdrawals,6/4/2017,91.45333333,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/4/2017,yesterday,NA,daily average withdrawals,6/5/2017,94.31041667,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/5/2017,yesterday,NA,daily average withdrawals,6/6/2017,91.00416667,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/6/2017,yesterday,NA,daily average withdrawals,6/7/2017,82.19208333,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/7/2017,yesterday,NA,daily average withdrawals,6/8/2017,91.57166667,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/8/2017,yesterday,NA,daily average withdrawals,6/9/2017,83.5975,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/9/2017,yesterday,NA,daily average withdrawals,6/10/2017,106.21875,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/10/2017,yesterday,NA,daily average withdrawals,6/11/2017,103.41125,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/11/2017,yesterday,NA,daily average withdrawals,6/12/2017,117.21,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/12/2017,yesterday,NA,daily average withdrawals,6/13/2017,131.0291667,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/13/2017,yesterday,NA,daily average withdrawals,6/14/2017,110.71875,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/14/2017,yesterday,NA,daily average withdrawals,6/15/2017,137.8554167,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/15/2017,yesterday,NA,daily average withdrawals,6/16/2017,120.2383333,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/16/2017,yesterday,NA,daily average withdrawals,6/17/2017,120.94625,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/17/2017,yesterday,NA,daily average withdrawals,6/18/2017,92.48625,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/18/2017,yesterday,NA,daily average withdrawals,6/19/2017,110.7079167,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/19/2017,yesterday,NA,daily average withdrawals,6/20/2017,115.95125,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/20/2017,yesterday,NA,daily average withdrawals,6/21/2017,94.17916667,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/21/2017,yesterday,NA,daily average withdrawals,6/22/2017,109.4733333,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/22/2017,yesterday,NA,daily average withdrawals,6/23/2017,111.34875,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/23/2017,yesterday,NA,daily average withdrawals,6/24/2017,105.4775,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/24/2017,yesterday,NA,daily average withdrawals,6/25/2017,95.83708333,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/25/2017,yesterday,NA,daily average withdrawals,6/26/2017,104.7220833,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/26/2017,yesterday,NA,daily average withdrawals,6/27/2017,119.0779167,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/27/2017,yesterday,NA,daily average withdrawals,6/28/2017,118.8641667,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/28/2017,yesterday,NA,daily average withdrawals,6/29/2017,129.9291667,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/29/2017,yesterday,NA,daily average withdrawals,6/30/2017,129.9004167,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,6/30/2017,yesterday,NA,daily average withdrawals,7/1/2017,139.5745833,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/1/2017,yesterday,NA,daily average withdrawals,7/2/2017,120.8604167,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/2/2017,yesterday,NA,daily average withdrawals,7/3/2017,99.90166667,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/3/2017,yesterday,NA,daily average withdrawals,7/4/2017,124.7604167,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/4/2017,yesterday,NA,daily average withdrawals,7/5/2017,118.03875,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/5/2017,yesterday,NA,daily average withdrawals,7/6/2017,103.7595833,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/6/2017,yesterday,NA,daily average withdrawals,7/7/2017,82.545,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/7/2017,yesterday,NA,daily average withdrawals,7/8/2017,88.4425,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/8/2017,yesterday,NA,daily average withdrawals,7/9/2017,87.0525,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/9/2017,yesterday,NA,daily average withdrawals,7/10/2017,97.945,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/10/2017,yesterday,NA,daily average withdrawals,7/11/2017,120.9716667,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/11/2017,yesterday,NA,daily average withdrawals,7/12/2017,115.8816667,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/12/2017,yesterday,NA,daily average withdrawals,7/13/2017,130.7058333,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/13/2017,yesterday,NA,daily average withdrawals,7/14/2017,126.0516667,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/14/2017,yesterday,NA,daily average withdrawals,7/15/2017,124.5983333,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/15/2017,yesterday,NA,daily average withdrawals,7/16/2017,89.08541667,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/16/2017,yesterday,NA,daily average withdrawals,7/17/2017,101.0670833,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/17/2017,yesterday,NA,daily average withdrawals,7/18/2017,132.5695833,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/18/2017,yesterday,NA,daily average withdrawals,7/19/2017,118.42875,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/19/2017,yesterday,NA,daily average withdrawals,7/20/2017,129.4283333,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/20/2017,yesterday,NA,daily average withdrawals,7/21/2017,128.8725,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/21/2017,yesterday,NA,daily average withdrawals,7/22/2017,141.86625,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/22/2017,yesterday,NA,daily average withdrawals,7/23/2017,113.7870833,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/23/2017,yesterday,NA,daily average withdrawals,7/24/2017,88.42333333,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/24/2017,yesterday,NA,daily average withdrawals,7/25/2017,94.73625,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/25/2017,yesterday,NA,daily average withdrawals,7/26/2017,97.59,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/26/2017,yesterday,NA,daily average withdrawals,7/27/2017,115.02,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/27/2017,yesterday,NA,daily average withdrawals,7/28/2017,102.4,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/28/2017,yesterday,NA,daily average withdrawals,7/29/2017,95.84,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/29/2017,yesterday,NA,daily average withdrawals,7/30/2017,82.14,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/30/2017,yesterday,NA,daily average withdrawals,7/31/2017,92.21,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,7/31/2017,yesterday,NA,daily average withdrawals,8/1/2017,98.31,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/1/2017,yesterday,NA,daily average withdrawals,8/2/2017,97.75,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/2/2017,yesterday,NA,daily average withdrawals,8/3/2017,115.76,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/3/2017,yesterday,NA,daily average withdrawals,8/4/2017,110.55,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/4/2017,yesterday,NA,daily average withdrawals,8/5/2017,101.45,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/5/2017,yesterday,NA,daily average withdrawals,8/6/2017,98.4,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/6/2017,yesterday,NA,daily average withdrawals,8/7/2017,104.03,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/7/2017,yesterday,NA,daily average withdrawals,8/8/2017,100.7,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/8/2017,yesterday,NA,daily average withdrawals,8/9/2017,76.48,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/9/2017,yesterday,NA,daily average withdrawals,8/10/2017,95.92,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/10/2017,yesterday,NA,daily average withdrawals,8/11/2017,97.68,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/11/2017,yesterday,NA,daily average withdrawals,8/12/2017,101.94,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/12/2017,yesterday,NA,daily average withdrawals,8/13/2017,78.95,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/13/2017,yesterday,NA,daily average withdrawals,8/14/2017,74.9,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/14/2017,yesterday,NA,daily average withdrawals,8/15/2017,100.04,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/15/2017,yesterday,NA,daily average withdrawals,8/16/2017,88.79,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/16/2017,yesterday,NA,daily average withdrawals,8/17/2017,94.05,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/17/2017,yesterday,NA,daily average withdrawals,8/18/2017,89.68,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/18/2017,yesterday,NA,daily average withdrawals,8/19/2017,97.46,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/19/2017,yesterday,NA,daily average withdrawals,8/20/2017,79.47,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/20/2017,yesterday,NA,daily average withdrawals,8/21/2017,91.23,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/21/2017,yesterday,NA,daily average withdrawals,8/22/2017,109.33,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/22/2017,yesterday,NA,daily average withdrawals,8/23/2017,94.69,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/23/2017,yesterday,NA,daily average withdrawals,8/24/2017,111.75,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/24/2017,yesterday,NA,daily average withdrawals,8/25/2017,99.76,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/25/2017,yesterday,NA,daily average withdrawals,8/26/2017,99.09,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/26/2017,yesterday,NA,daily average withdrawals,8/27/2017,92.99,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/27/2017,yesterday,NA,daily average withdrawals,8/28/2017,92.99,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/28/2017,yesterday,NA,daily average withdrawals,8/29/2017,103.73,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/29/2017,yesterday,NA,daily average withdrawals,8/30/2017,86.7,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/30/2017,yesterday,NA,daily average withdrawals,8/31/2017,83.88,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,8/31/2017,yesterday,NA,daily average withdrawals,9/1/2017,86.77,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,9/1/2017,yesterday,NA,daily average withdrawals,9/2/2017,90.17,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,9/2/2017,yesterday,NA,daily average withdrawals,9/3/2017,76.73,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,9/3/2017,yesterday,NA,daily average withdrawals,9/4/2017,70.74,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,9/4/2017,yesterday,NA,daily average withdrawals,9/5/2017,96.11,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,9/5/2017,yesterday,NA,daily average withdrawals,9/6/2017,87.78,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,9/6/2017,yesterday,NA,daily average withdrawals,9/7/2017,85.97,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,9/7/2017,yesterday,NA,daily average withdrawals,9/8/2017,82.5,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,9/8/2017,yesterday,NA,daily average withdrawals,9/9/2017,100.52,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,9/9/2017,yesterday,NA,daily average withdrawals,9/10/2017,89.36,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,9/10/2017,yesterday,NA,daily average withdrawals,9/11/2017,89.63,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,9/11/2017,yesterday,NA,daily average withdrawals,9/12/2017,95.29,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,9/12/2017,yesterday,NA,daily average withdrawals,9/13/2017,85.1,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,9/13/2017,yesterday,NA,daily average withdrawals,9/14/2017,91.68,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,9/14/2017,yesterday,NA,daily average withdrawals,9/15/2017,92.29,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,9/15/2017,yesterday,NA,daily average withdrawals,9/16/2017,107.93,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,9/16/2017,yesterday,NA,daily average withdrawals,9/17/2017,87.96,MGD,NA
FW Potomac River daily average withdrawals,FW,Potomac River,9/17/2017,yesterday,NA,daily average withdrawals,9/18/2017,93.75,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/1/2017,yesterday,NA,daily average withdrawals,5/2/2017,69.49166667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/2/2017,yesterday,NA,daily average withdrawals,5/3/2017,63.325,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/3/2017,yesterday,NA,daily average withdrawals,5/4/2017,67.6375,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/4/2017,yesterday,NA,daily average withdrawals,5/5/2017,68.78333333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/5/2017,yesterday,NA,daily average withdrawals,5/6/2017,67.575,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/6/2017,yesterday,NA,daily average withdrawals,5/7/2017,67.64583333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/7/2017,yesterday,NA,daily average withdrawals,5/8/2017,67.65416667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/8/2017,yesterday,NA,daily average withdrawals,5/9/2017,67.84166667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/9/2017,yesterday,NA,daily average withdrawals,5/10/2017,67.4125,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/10/2017,yesterday,NA,daily average withdrawals,5/11/2017,67.38333333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/11/2017,yesterday,NA,daily average withdrawals,5/12/2017,65.85833333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/12/2017,yesterday,NA,daily average withdrawals,5/13/2017,64.38333333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/13/2017,yesterday,NA,daily average withdrawals,5/14/2017,64.3375,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/14/2017,yesterday,NA,daily average withdrawals,5/15/2017,63.77083333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/15/2017,yesterday,NA,daily average withdrawals,5/16/2017,67.50833333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/16/2017,yesterday,NA,daily average withdrawals,5/17/2017,67.39166667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/17/2017,yesterday,NA,daily average withdrawals,5/18/2017,65.92083333,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/18/2017,yesterday,NA,daily average withdrawals,5/19/2017,66.31666667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/19/2017,yesterday,NA,daily average withdrawals,5/20/2017,67.09166667,MGD,NA
FW Occoquan Reservoir daily average withdrawals,FW,Occoquan Reservoir,5/20/2017,yesterday,NA,daily average withdrawals,5/21/2017,65.81666667,MGD,NA
